"danceability","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","genre","popularity","target"
0.18,0.999,0.6247,0,0.0451,0.576,0.0468,0.952,1e-05,0.3876,0.0216,3,9,45,0
0.942,0.641,0.7378,1,0.0333,0.331,0.179,0.028,0.966,0.474,0.0676,4,5,73,1
0.694,0.587,0.7606,1,0.157,0.0715,0,0.165,0.677,0.5231,0.0472,4,3,45,0
0.419,0.582,0.6154,1,0.0317,0.586,0.972,0.21,0.968,0.6158,0.0305,4,5,24,0
0.432,0.557,0.738,0,0.0335,0.863,0.0086,0.288,0.534,0.428,0.1112,4,3,53,0
0.272,0.141,0.6107,1,0.0366,0.751,0,0.191,0.438,0.858,0.0486,4,7,72,0
0.523,0.707,0.6993,1,0.0318,0.119,0.0041,0.0794,0.609,0.4813,0.0876,4,2,79,1
0.816,0.611,0.7499,1,0.0644,0.0204,0.378,0.0982,0.842,0.5397,0.0692,4,3,62,1
0.267,0.793,0.795,1,0.0415,0.0247,0,0.0634,0.526,0.7212,0.0635,4,9,81,1
0.649,0.434,0.7496,0,0.0267,0.764,0,0.0822,0.572,0.4505,0.0558,4,1,62,1
0.477,0.375,0.6926,0,0.0535,0.676,0,0.144,0.301,0.538,0.0694,4,3,62,1
0.505,0.702,0.6781,1,0.0546,0.00089,0.0015,0.506,0.839,0.5343,0.1233,4,9,32,0
0.613,0.851,0.7865,1,0.0446,0.0266,0,0.225,0.597,0.4984,0.057,4,9,59,1
0.604,0.876,0.8561,1,0.0393,0.329,0,0.241,0.801,0.5708,0.0371,4,2,89,1
0.534,0.607,0.7959,1,0.0419,0.162,0,0.209,0.309,0.3047,0.051,4,3,28,1
0.315,0.271,0.3882,1,0.0765,0.866,0.317,0.104,0.0338,0.5799,0.072,5,3,13,0
0.319,0.969,0.7917,1,0.0497,0.117,0.0546,0.179,0.652,0.5876,0.0443,4,9,20,0
0.505,0.891,0.6997,0,0.0487,0.00336,0.0068,0.329,0.475,0.4079,0.0711,4,9,22,1
0.556,0.34,0.6239,1,0.0757,0.146,0,0.127,0.552,0.4607,0.0298,4,3,66,0
0.406,0.408,0.6676,1,0.0387,0.743,0,0.261,0.58,0.6134,0.0552,4,7,58,0
0.442,0.954,0.7599,0,0.0798,0.00167,0.621,0.0818,0.221,0.3847,0.0542,4,9,35,0
0.592,0.444,0.739,1,0.0251,0.522,0.0092,0.261,0.385,0.5383,0.0331,4,2,49,0
0.497,0.704,0.7768,1,0.0324,0.0071,1e-04,0.783,0.607,0.5216,0.0389,4,9,82,1
0.673,0.663,0.7918,1,0.0269,0.217,0.017,0.177,0.671,0.4997,0.065,3,3,85,1
0.356,0.634,0.7148,1,0.0371,0.237,0,0.304,0.679,0.7311,0.0625,4,2,69,1
0.477,0.429,0.7353,1,0.0328,0.714,0,0.0437,0.208,0.3172,0.0607,4,1,36,0
0.518,0.705,0.6979,1,0.0348,0.346,0.934,0.288,0.875,0.4038,0.0193,4,3,36,0
0.571,0.803,0.7773,1,0.0312,0.138,0.004,0.165,0.928,0.5367,0.0315,4,2,55,0
0.334,0.0193,0.4953,1,0.0591,0.976,0.901,0.11,0.297,0.4984,0.0251,4,6,75,0
0.448,0.824,0.7599,0,0.591,0.743,0.884,0.785,0.138,0.5449,0.0468,4,3,10,0
0.525,0.0567,0.4707,1,0.0436,0.884,0.0014,0.122,0.0762,0.4313,0.0794,4,6,69,0
0.748,0.584,0.7215,0,0.0356,0.297,0.0868,0.0882,0.958,0.4889,0.4188,4,3,55,0
0.371,0.0209,0.3649,0,0.041,0.883,0.0397,0.111,0.219,0.499,0.0451,4,6,52,0
0.487,0.523,0.6826,1,0.0687,0.102,9e-04,0.323,0.552,0.4143,0.0432,4,3,44,0
0.702,0.566,0.7567,1,0.0271,0.00411,0.0028,0.297,0.77,0.4814,0.0737,4,3,47,0
0.223,0.967,0.7259,1,0.0864,1.19e-05,0.669,0.0748,0.229,0.616,0.0644,4,9,61,0
0.112,0.725,0.5654,1,0.0648,0.00189,0.777,0.555,0.0273,0.3525,0.0438,3,3,45,0
0.549,0.266,0.6725,1,0.034,0.993,4e-04,0.474,0.482,0.4709,0.0425,4,5,34,0
0.716,0.494,0.663,1,0.0288,0.62,0,0.303,0.805,0.5379,0.0571,4,2,68,0
0.726,0.887,0.8709,1,0.0914,0.52,0,0.288,0.897,0.468,0.0437,4,2,43,0
0.845,0.69,0.7787,1,0.105,0.0214,0,0.0705,0.906,0.4126,0.0526,4,3,57,0
0.319,0.993,0.8447,1,0.181,0.000478,0.014,0.798,0.111,0.7222,0.0534,4,9,47,0
0.644,0.637,0.7622,1,0.0308,0.216,0,0.13,0.767,0.505,0.0457,4,2,51,1
0.555,0.844,0.7197,1,0.0662,0.092,0,0.0472,0.691,0.3316,0.0316,4,9,31,0
0.512,0.694,0.722,1,0.358,0.104,0.011,0.0976,0.925,0.5032,0.1413,4,3,18,0
0.363,0.46,0.6808,1,0.0358,0.159,1e-04,0.0535,0.55,0.835,0.0604,4,1,51,1
0.609,0.807,0.773,1,0.0559,0.015,0.0012,0.37,0.754,0.5044,0.0485,4,2,50,1
0.655,0.99,0.8312,1,0.0565,0.329,2e-04,0.0625,0.62,0.4931,0.0465,4,2,62,1
0.554,0.968,0.8487,0,0.0689,0.000751,0,0.0724,0.739,0.6463,0.0439,4,9,45,0
0.165,0.297,0.6622,0,0.0361,0.282,0.92,0.448,0.0388,0.469,0.0695,4,3,28,0
0.49,0.987,0.8437,0,0.0672,0.314,0.256,0.842,0.29,0.4978,0.0511,4,9,55,0
0.493,0.947,0.8016,1,0.0832,0.125,0,0.513,0.459,0.5399,0.0346,4,9,55,0
0.584,0.618,0.6965,1,0.0287,0.099,0.0073,0.232,0.95,0.5383,0.0309,4,2,55,0
0.823,0.931,0.8314,1,0.0306,0.225,0,0.301,0.963,0.5085,0.0491,4,2,63,1
0.335,0.313,0.6281,1,0.0469,0.618,2e-04,0.386,0.159,0.4654,0.0353,4,3,51,0
0.75,0.905,0.8527,1,0.0407,0.108,0.0106,0.36,0.826,0.4862,0.0424,4,2,44,1
0.628,0.693,0.7173,1,0.0301,0.0562,0.005,0.186,0.822,0.5192,0.0372,4,1,37,1
0.772,0.598,0.7245,0,0.0429,0.204,0.0034,0.513,0.717,0.4739,0.0643,4,3,35,1
0.497,0.139,0.6245,1,0.0314,0.799,0,0.113,0.553,0.4137,0.0505,4,2,46,0
0.655,0.263,0.6355,0,0.0391,0.758,0,0.118,0.379,0.3638,0.0529,4,5,77,0
0.619,0.659,0.705,1,0.0491,0.265,0,0.163,0.731,0.504,0.0668,4,7,36,1
0.88,0.703,0.7726,0,0.0807,0.0491,0.685,0.0582,0.947,0.53,0.0939,4,3,58,1
0.642,0.634,0.7026,1,0.0606,0.296,0,0.0779,0.587,0.6027,0.0468,4,3,11,1
0.586,0.742,0.8004,1,0.0269,0.117,0,0.0702,0.538,0.4034,0.0623,4,2,77,1
0.684,0.871,0.71,1,0.0359,5.78e-05,0.198,0.0694,0.71,0.5374,0.0597,4,12,30,0
0.514,0.365,0.6064,1,0.0325,0.0131,0.0118,0.0961,0.482,0.5427,0.0698,4,12,45,0
0.569,0.215,0.6042,1,0.0962,0.883,0.0185,0.0684,0.817,0.3388,0.0251,4,2,31,0
0.29,0.903,0.699,1,0.061,0.0511,3e-04,0.457,0.0793,0.4244,0.076,4,9,51,0
0.592,0.538,0.7729,1,0.0256,0.0171,0,0.101,0.579,0.524,0.0323,4,1,61,1
0.676,0.618,0.7724,1,0.0457,0.136,0,0.245,0.791,0.4478,0.0431,4,2,16,0
0.586,0.377,0.6909,1,0.0271,0.0996,0,0.0859,0.438,0.3758,0.079,4,2,60,1
0.688,0.708,0.7689,1,0.0302,0.128,0.0018,0.113,0.81,0.4847,0.0518,4,2,38,1
0.589,0.489,0.6411,1,0.0344,0.0974,0.163,0.137,0.85,0.3369,0.0498,4,2,20,0
0.602,0.952,0.8314,1,0.0629,0.0161,0,0.112,0.743,0.6059,0.0522,4,9,61,0
0.711,0.609,0.7587,1,0.0764,0.381,0,0.204,0.674,0.4893,0.0504,4,3,65,1
0.804,0.827,0.7749,0,0.0441,0.0112,0.0039,0.0909,0.7,0.5189,0.1042,4,3,51,1
0.814,0.432,0.6663,1,0.239,0.38,0,0.0983,0.906,0.4659,0.081,4,2,1,0
0.738,0.644,0.842,1,0.0287,0.179,0,0.406,0.717,0.5318,0.0542,4,2,53,0
0.779,0.87,0.6814,0,0.0574,0.00644,0.0107,0.0399,0.555,0.4253,0.0546,4,3,73,1
0.82,0.412,0.7373,0,0.0588,0.244,0,0.0681,0.691,0.5425,0.0815,4,3,74,1
0.455,0.595,0.813,1,0.0337,0.278,0.011,0.174,0.261,0.544,0.043,4,1,69,0
0.548,0.704,0.6829,1,0.0402,0.0751,5e-04,0.0463,0.682,0.7005,0.0566,4,1,67,1
0.353,0.812,0.8122,0,0.0624,0.0476,0.814,0.195,0.139,0.5382,0.037,4,9,42,0
0.44,0.933,0.7582,1,0.0426,0.591,0.89,0.839,0.948,0.6387,0.0233,4,3,51,0
0.481,0.843,0.6709,1,0.3,0.526,0.925,0.924,0.299,0.3859,0.1137,4,3,35,0
0.496,0.124,0.6151,1,0.0368,0.975,0.011,0.119,0.318,0.7287,0.0308,4,6,41,0
0.376,0.987,0.7741,0,0.0988,1.83e-05,3e-04,0.334,0.152,0.4824,0.0443,4,9,47,0
0.637,0.842,0.8446,0,0.0273,0.225,0,0.352,0.924,0.4063,0.0403,4,2,51,1
0.77,0.99,0.7759,1,0.0503,0.00298,0.788,0.317,0.798,0.509,0.0632,4,3,45,0
0.348,0.313,0.7146,1,0.0324,0.866,3e-04,0.13,0.356,0.3397,0.0494,3,1,0,1
0.339,0.981,0.8675,0,0.148,0.000275,0.0046,0.205,0.542,0.5245,0.0655,4,9,33,0
0.59,0.691,0.5975,1,0.048,0.32,1e-04,0.371,0.599,0.5817,0.0494,4,2,33,0
0.533,0.889,0.8432,1,0.0362,0.00366,0.0593,0.338,0.579,0.5168,0.0535,4,9,71,1
0.711,0.909,0.8021,0,0.0341,0.052,0.0037,0.0717,0.898,0.4603,0.0826,4,3,75,1
0.354,0.316,0.7445,1,0.0262,0.137,0,0.111,0.215,0.2727,0.0545,4,1,66,1
0.643,0.524,0.7059,0,0.172,0.00701,2e-04,0.309,0.551,0.8299,0.0548,4,3,40,1
0.523,0.717,0.7242,0,0.0389,0.000773,0.829,0.0854,0.747,0.5852,0.055,4,9,31,1
0.827,0.643,0.7821,1,0.0455,0.012,0.0024,0.0365,0.938,0.5069,0.0556,4,3,71,1
0.516,0.46,0.707,1,0.0368,0.798,0,0.112,0.5,0.4459,0.079,4,2,65,0
0.835,0.799,0.8416,1,0.123,0.0887,0,0.1,0.736,0.3956,0.0579,4,3,54,0
0.671,0.443,0.6883,1,0.0389,0.485,3e-04,0.112,0.589,0.3284,0.0617,4,2,71,0
0.322,0.878,0.81,1,0.0588,0.000107,0.0021,0.26,0.152,0.4588,0.1062,4,9,25,0
0.551,0.941,0.848,1,0.0461,0.11,0,0.266,0.915,0.346,0.0304,4,9,62,0
0.55,0.719,0.7443,1,0.0387,0.0315,0,0.115,0.358,0.3727,0.0678,4,3,58,1
0.484,0.929,0.7896,1,0.129,0.0702,0,0.627,0.443,0.5858,0.078,4,9,63,1
0.448,0.449,0.7469,0,0.0338,0.808,0,0.132,0.56,0.4151,0.0725,4,3,48,0
0.703,0.726,0.6947,1,0.029,0.152,0,0.0319,0.949,0.5234,0.0577,4,2,80,1
0.268,0.849,0.7495,0,0.0633,0.00454,6e-04,0.547,0.499,0.7269,0.0568,4,9,71,0
0.413,0.462,0.5877,0,0.0349,0.0763,0.888,0.0683,0.622,0.6838,0.0388,3,6,47,0
0.609,0.889,0.7913,1,0.0528,0.546,0,0.699,0.786,0.4154,0.0281,4,2,80,1
0.499,0.257,0.6605,0,0.0317,0.615,0.198,0.104,0.53,0.4572,0.0369,4,6,20,0
0.658,0.368,0.6625,1,0.0424,0.641,0,0.0806,0.663,0.4956,0.0688,4,2,57,0
0.639,0.579,0.7534,1,0.0342,0.0591,0.0039,0.769,0.754,0.469,0.0603,4,3,40,1
0.875,0.508,0.6971,1,0.0832,0.0209,0.0026,0.227,0.82,0.4323,0.0893,4,3,42,1
0.693,0.541,0.6442,0,0.0388,0.715,0,0.234,0.788,0.4886,0.063,4,1,51,0
0.487,0.801,0.7616,0,0.109,0.273,0.769,0.122,0.281,0.5204,0.0477,4,3,42,0
0.195,0.966,0.6639,1,0.163,0.301,0.908,0.974,0.019,0.3147,0.0253,5,9,45,0
0.736,0.729,0.6638,1,0.0418,0.0104,0.0314,0.667,0.713,0.4595,0.0845,4,3,33,1
0.588,0.361,0.7506,0,0.0314,0.577,0,0.132,0.396,0.4776,0.035,4,2,76,1
0.421,0.531,0.6759,0,0.0504,0.619,0.667,0.315,0.18,0.4123,0.0829,4,3,66,0
0.28,0.918,0.7703,0,0.0741,0.000326,0.744,0.861,0.574,0.4175,0.047,4,9,36,0
0.634,0.896,0.8714,0,0.0318,0.0298,0.0036,0.1,0.827,0.5637,0.0546,4,12,80,1
0.617,0.788,0.752,0,0.0304,0.0744,0,0.0477,0.584,0.5013,0.0572,4,1,43,1
0.616,0.894,0.7776,1,0.0373,0.0504,2e-04,0.333,0.624,0.5735,0.0529,4,2,63,1
0.628,0.328,0.6306,1,0.0383,0.358,0,0.0841,0.547,0.3243,0.0456,4,1,42,1
0.455,0.905,0.812,1,0.122,0.000128,0,0.305,0.575,0.5099,0.0339,4,9,23,0
0.552,0.652,0.6652,0,0.0356,0.544,3e-04,0.101,0.928,0.4563,0.0851,4,2,42,0
0.307,0.864,0.7446,1,0.0558,0.57,0.967,0.754,0.962,0.736,0.0147,4,9,51,0
0.346,0.864,0.8297,1,0.0467,1.37e-06,0.322,0.207,0.662,0.4079,0.0266,4,9,41,0
0.649,0.175,0.6206,1,0.0404,0.652,0.0012,0.139,0.401,0.4312,0.0469,4,3,37,0
0.187,0.644,0.6208,1,0.085,0.000828,0.198,0.214,0.215,0.7752,0.064,4,9,47,0
0.672,0.687,0.7105,1,0.0392,0.158,0,0.337,0.882,0.5476,0.0564,4,2,67,1
0.789,0.556,0.6747,1,0.0851,0.0571,0,0.0631,0.928,0.395,0.058,4,3,29,0
0.335,0.0945,0.5532,1,0.0441,0.672,0,0.129,0.161,0.2948,0.0496,3,6,54,0
0.521,0.814,0.7733,1,0.108,0.066,0,0.0868,0.972,0.6368,0.0342,4,9,60,1
0.624,0.358,0.6,0,0.0814,0.715,0,0.0862,0.418,0.3017,0.0547,4,3,80,1
0.653,0.683,0.7828,1,0.0335,0.208,0.331,0.138,0.803,0.4936,0.062,4,3,51,0
0.726,0.809,0.6962,1,0.0541,0.559,3e-04,0.845,0.552,0.423,0.0614,4,2,37,1
0.507,0.962,0.7953,1,0.0425,0.336,0.775,0.0778,0.846,0.654,0.0339,4,9,49,0
0.37,0.283,0.6923,1,0.0303,0.746,0.0868,0.22,0.0702,0.4855,0.1308,4,6,67,1
0.334,0.272,0.5545,0,0.0487,0.962,0.837,0.21,0.568,0.3402,0.0176,3,3,33,0
0.763,0.624,0.7584,0,0.364,0.535,0,0.196,0.655,0.3792,0.0981,4,3,26,0
0.583,0.463,0.7058,1,0.0287,0.939,1e-04,0.0641,0.413,0.5482,0.0392,4,2,68,0
0.357,0.407,0.6242,0,0.0353,0.545,0.927,0.0766,0.175,0.3046,0.0175,4,6,65,0
0.222,0.955,0.8284,1,0.116,0.0038,0,0.37,0.0828,0.3726,0.0558,4,9,11,0
0.635,0.287,0.6203,1,0.0441,0.838,0.0779,0.142,0.537,0.3738,0.0926,4,3,68,0
0.692,0.221,0.6024,0,0.0427,0.91,4e-04,0.211,0.338,0.5386,0.0562,4,3,45,0
0.724,0.841,0.829,1,0.0271,0.038,0,0.0258,0.924,0.4661,0.0368,4,2,70,1
0.683,0.879,0.7503,0,0.0459,0.0955,0.0828,0.448,0.702,0.402,0.07,4,3,76,1
0.582,0.411,0.703,0,0.0884,0.612,0,0.129,0.462,0.4828,0.0404,3,3,58,0
0.548,0.26,0.5836,1,0.0305,0.844,0,0.107,0.469,0.4008,0.0581,4,2,58,0
0.64,0.644,0.7225,1,0.0287,0.031,0.351,0.0673,0.962,0.614,0.0369,4,3,21,1
0.696,0.39,0.69,1,0.0309,0.486,0,0.0951,0.933,0.4457,0.0218,4,2,44,0
0.666,0.58,0.7162,1,0.0289,0.372,0,0.0644,0.829,0.5259,0.0533,4,2,54,1
0.531,0.43,0.6553,0,0.0578,0.0568,0,0.0964,0.453,0.5148,0.0523,4,1,43,1
0.529,0.781,0.7682,1,0.0586,0.0208,0,0.157,0.667,0.5637,0.0388,4,9,61,0
0.551,0.491,0.7204,0,0.0264,0.277,0,0.605,0.577,0.381,0.0509,4,3,43,1
0.63,0.744,0.7572,1,0.0437,0.000441,0.826,0.0703,0.567,0.4507,0.0802,4,5,44,0
0.448,0.34,0.6535,0,0.0283,0.321,4e-04,0.105,0.299,0.4076,0.0555,4,1,42,0
0.516,0.891,0.7396,0,0.0453,0.276,0.0024,0.263,0.436,0.5802,0.046,4,3,20,0
0.35,0.721,0.8213,1,0.0447,0.0146,0.365,0.339,0.218,0.3791,0.0553,4,3,46,0
0.744,0.656,0.6968,1,0.0512,0.000939,1e-04,0.0347,0.968,0.4978,0.0506,4,3,38,0
0.604,0.592,0.684,1,0.0347,0.0108,0,0.194,0.376,0.5298,0.0506,4,3,67,1
0.689,0.656,0.7289,1,0.0282,0.0362,0,0.218,0.965,0.5214,0.0419,4,2,44,0
0.238,0.966,0.7711,1,0.126,6.47e-06,0.06,0.113,0.209,0.6456,0.0517,4,9,47,0
0.802,0.802,0.8028,1,0.0513,0.0608,3e-04,0.0727,0.912,0.4818,0.0545,4,3,62,1
0.777,0.504,0.7251,0,0.044,0.0661,0,0.0752,0.357,0.4952,0.0654,4,3,72,1
0.559,0.49,0.6844,0,0.0286,0.499,0,0.365,0.464,0.3323,0.0818,4,1,51,1
0.638,0.87,0.7797,1,0.0362,0.0885,0,0.116,0.892,0.5868,0.0539,4,2,71,1
0.62,0.646,0.7643,1,0.0257,0.0242,1e-04,0.104,0.522,0.5545,0.0519,4,2,51,1
0.546,0.338,0.6772,1,0.0233,0.522,4e-04,0.0866,0.346,0.3738,0.0483,4,1,68,1
0.735,0.65,0.7268,0,0.0289,0.654,0.0742,0.0831,0.937,0.5234,0.0789,4,3,66,1
0.347,0.633,0.8112,1,0.0339,0.00193,0,0.111,0.458,0.5167,0.0683,4,9,2,0
0.63,0.654,0.6996,1,0.0311,0.0914,0,0.044,0.775,0.5068,0.0576,4,2,58,1
0.801,0.388,0.7004,1,0.0505,0.0123,1e-04,0.0924,0.577,0.4654,0.0501,4,5,56,1
0.611,0.811,0.7932,1,0.0265,0.0644,0,0.0985,0.962,0.5885,0.0548,4,9,68,1
0.824,0.634,0.7351,1,0.0342,0.369,0,0.0665,0.743,0.4926,0.0506,4,2,66,0
0.386,0.279,0.606,1,0.047,0.752,0,0.194,0.533,0.7137,0.0398,4,7,64,0
0.609,0.42,0.7242,1,0.0249,0.08,0,0.347,0.448,0.3461,0.0607,4,2,68,1
0.711,0.647,0.8308,0,0.0353,0.17,0,0.234,0.504,0.5499,0.0574,4,3,67,1
0.384,0.837,0.8137,1,0.0857,0.207,0,0.202,0.882,0.6826,0.0268,5,9,51,0
0.1,0.26,0.6762,0,0.0367,0.971,0.973,0.173,0.0377,0.3541,0.0469,4,3,41,0
0.531,0.826,0.8111,1,0.0404,0.342,0.0021,0.0688,0.961,0.6917,0.0493,4,2,12,0
0.279,0.224,0.6811,1,0.043,0.62,0.024,0.0892,0.964,0.82,0.016,3,2,68,0
0.563,0.458,0.7846,1,0.0305,0.748,0,0.103,0.259,0.3303,0.0668,4,1,67,1
0.744,0.706,0.7695,1,0.299,0.112,0,0.0822,0.769,0.3771,0.0511,4,3,57,0
0.473,0.736,0.7777,0,0.0282,0.159,0,0.151,0.592,0.4189,0.0471,4,1,46,1
0.761,0.48,0.6625,1,0.0298,0.537,2e-04,0.0535,0.689,0.5143,0.0632,4,2,64,1
0.749,0.734,0.757,1,0.0339,0.0735,0.413,0.0949,0.813,0.5285,0.0377,4,3,45,0
0.267,0.953,0.8369,0,0.096,0.00211,0,0.283,0.568,0.352,0.0607,4,9,73,1
0.748,0.499,0.6618,0,0.0648,0.127,1e-04,0.116,0.845,0.4153,0.0687,4,3,45,1
0.641,0.775,0.8082,1,0.0498,0.00184,0.177,0.0948,0.854,0.5226,0.0647,4,3,52,1
0.466,0.547,0.7105,1,0.0373,0.314,1e-04,0.282,0.737,0.3494,0.0501,4,2,68,1
0.57,0.585,0.8029,1,0.15,0.86,0.005,0.225,0.927,0.7582,0.0499,4,3,65,0
0.315,0.739,0.7977,1,0.0411,0.492,0,0.14,0.687,0.5512,0.048,4,9,43,1
0.264,0.25,0.6442,1,0.0632,0.959,0.647,0.177,0.575,0.2459,0.0148,4,3,13,0
0.626,0.579,0.7558,1,0.242,0.68,0,0.0665,0.757,0.3842,0.0763,4,2,69,0
0.375,0.378,0.6947,0,0.0449,0.421,0,0.0887,0.617,0.7597,0.0439,3,3,42,0
0.65,0.921,0.8159,1,0.0359,0.000798,0.0298,0.134,0.648,0.4962,0.0741,4,3,73,1
0.725,0.648,0.7224,1,0.0384,0.675,5e-04,0.0943,0.853,0.3683,0.0605,4,2,50,1
0.553,0.88,0.8141,1,0.0319,0.00873,0,0.0861,0.846,0.6283,0.048,4,9,43,1
0.663,0.864,0.7503,1,0.0517,0.232,0.154,0.162,0.669,0.5766,0.1169,4,3,62,0
0.8,0.604,0.6976,1,0.0353,0.25,0,0.0808,0.932,0.4604,0.0423,4,2,29,1
0.813,0.925,0.7708,1,0.0811,0.326,0.287,0.259,0.667,0.4321,0.0312,4,3,76,1
0.567,0.551,0.7346,1,0.0328,0.293,0,0.136,0.328,0.5113,0.0549,4,1,36,1
0.635,0.498,0.7478,1,0.0268,0.0583,0.0103,0.117,0.576,0.4431,0.0797,4,2,54,1
0.628,0.66,0.698,1,0.0437,0.00994,0.51,0.398,0.437,0.5991,0.0848,4,3,60,1
0.305,0.295,0.6636,1,0.0392,0.804,0,0.073,0.185,0.5791,0.0562,4,1,69,1
0.587,0.237,0.5809,1,0.0272,0.0766,0,0.139,0.366,0.3511,0.0474,4,1,79,1
0.439,0.237,0.7108,1,0.0319,0.742,0,0.0834,0.275,0.3969,0.0357,4,2,29,0
0.729,0.84,0.7477,1,0.0337,0.581,0,0.062,0.573,0.5653,0.0363,4,2,39,0
0.421,0.386,0.7641,1,0.0492,0.714,0.0032,0.0788,0.232,0.3654,0.1655,4,3,69,0
0.161,0.0672,0.4871,1,0.0466,0.982,0.463,0.149,0.11,0.3665,0.0408,1,6,75,0
0.461,0.454,0.6963,1,0.0488,0.404,0,0.0657,0.703,0.4331,0.0366,4,2,53,1
0.428,0.16,0.4551,1,0.0492,0.876,0.877,0.112,0.8,0.3908,0.0319,4,6,51,0
0.504,0.792,0.7097,0,0.0423,0.0765,0.0111,0.38,0.631,0.4253,0.0269,4,9,55,0
0.522,0.524,0.7313,1,0.0467,0.423,0.0073,0.218,0.77,0.3858,0.0384,4,12,32,0
0.435,0.779,0.7694,0,0.0452,0.000211,0.71,0.118,0.798,0.6167,0.0328,4,9,45,0
0.434,0.417,0.7403,1,0.0309,0.991,0.36,0.189,0.498,0.2967,0.0608,4,5,38,0
0.755,0.493,0.624,0,0.038,0.0141,0,0.0765,0.868,0.5659,0.0475,4,3,30,1
0.9,0.459,0.6358,0,0.0366,0.321,0.004,0.165,0.962,0.4767,0.0692,4,3,71,1
0.888,0.815,0.8367,0,0.0404,0.23,4e-04,0.127,0.961,0.5272,0.0538,4,3,85,1
0.358,0.133,0.5677,1,0.0414,0.764,6e-04,0.118,0.293,0.613,0.0708,4,6,44,0
0.78,0.575,0.7688,0,0.0642,0.00194,0.315,0.124,0.658,0.4643,0.0887,4,3,18,0
0.592,0.67,0.7109,1,0.0492,0.155,0,0.234,0.813,0.5335,0.0539,4,2,27,1
0.143,0.527,0.7658,1,0.0334,0.178,8e-04,0.763,0.0396,0.2874,0.0764,4,3,61,0
0.781,0.819,0.7725,1,0.137,0.297,9e-04,0.174,0.916,0.3806,0.0258,4,7,4,0
0.521,0.275,0.4573,1,0.0488,0.0677,0.904,0.108,0.265,0.5652,0.0858,4,3,13,0
0.709,0.341,0.6605,0,0.0821,0.96,0.93,0.237,0.618,0.3709,0.0576,3,3,43,0
0.626,0.653,0.7907,1,0.116,0.0308,0.0915,0.103,0.283,0.578,0.0756,4,3,45,0
0.494,0.615,0.707,0,0.0244,0.246,0.904,0.117,0.49,0.3812,0.036,4,5,45,0
0.458,0.51,0.773,0,0.0331,0.715,1e-04,0.0814,0.526,0.5923,0.077,4,3,62,0
0.913,0.494,0.7926,0,0.0918,0.00956,0.517,0.0564,0.786,0.5137,0.1184,4,3,18,0
0.589,0.488,0.7142,0,0.0352,0.519,0,0.0512,0.611,0.3012,0.0443,4,1,40,1
0.719,0.405,0.664,1,0.0733,0.139,0,0.0447,0.654,0.5452,0.0436,4,1,77,1
0.58,0.643,0.7011,1,0.0303,0.0196,0,0.191,0.57,0.5397,0.0445,4,2,31,1
0.625,0.684,0.7135,1,0.043,0.0338,0.0011,0.113,0.606,0.4578,0.0606,4,3,68,1
0.524,0.33,0.6602,1,0.0297,0.654,0,0.0635,0.553,0.7439,0.0577,3,2,52,1
0.703,0.35,0.5898,1,0.0294,0.212,0,0.108,0.734,0.5405,0.0353,4,2,76,0
0.634,0.779,0.7064,1,0.0664,0.00859,0.0339,0.357,0.19,0.4892,0.0772,4,3,44,0
0.414,0.125,0.5844,1,0.0374,0.971,0.944,0.0824,0.251,0.3899,0.0676,4,6,18,0
0.713,0.834,0.8193,0,0.0672,0.433,0,0.841,0.733,0.5045,0.0587,4,3,56,1
0.702,0.687,0.7548,1,0.032,0.0195,0.329,0.076,0.175,0.5414,0.097,4,3,72,1
0.43,0.171,0.4962,1,0.102,0.634,1e-04,0.0769,0.242,0.5628,0.0814,5,3,37,0
0.687,0.707,0.6828,1,0.0547,0.0338,3e-04,0.0891,0.861,0.4559,0.055,4,3,69,1
0.546,0.734,0.7402,1,0.0316,0.000927,0.71,0.0508,0.866,0.4392,0.0636,3,3,55,0
0.629,0.642,0.7482,1,0.0318,0.0671,0,0.0713,0.286,0.5261,0.0447,4,1,76,1
0.761,0.413,0.6248,1,0.0595,0.0107,0.479,0.0442,0.428,0.4918,0.0798,4,3,49,1
0.454,0.499,0.7066,1,0.0285,0.441,0,0.0767,0.351,0.5958,0.0604,4,2,46,0
0.504,0.698,0.7876,0,0.032,0.736,0.0013,0.119,0.962,0.6961,0.0476,3,2,37,0
0.523,0.377,0.6595,1,0.033,0.892,0.772,0.109,0.445,0.5136,0.0995,3,3,40,0
0.595,0.0808,0.5686,1,0.0329,0.8,0,0.0743,0.435,0.4266,0.042,4,2,29,1
0.641,0.337,0.628,1,0.0376,0.973,0.891,0.0694,0.255,0.4317,0.0176,4,3,38,0
0.603,0.156,0.559,0,0.0387,0.955,0.791,0.317,0.661,0.4391,0.0331,4,6,51,0
0.784,0.483,0.6181,1,0.0649,0.00667,0.427,0.177,0.383,0.4558,0.0399,4,3,5,0
0.751,0.683,0.7885,1,0.0366,0.0405,0,0.0813,0.892,0.4601,0.0475,4,2,47,1
0.62,0.509,0.678,1,0.0317,0.522,0.141,0.152,0.963,0.5276,0.0406,4,2,33,0
0.54,0.677,0.8096,1,0.0286,0.368,0,0.224,0.748,0.4073,0.0545,4,2,57,1
0.637,0.63,0.7753,0,0.0372,0.138,0,0.214,0.59,0.5174,0.0527,4,3,65,1
